id,yield_class,age,average_height,dbh,taper,trees_per_ha,volume_per_ha
91,13.0,110,32.1221595301816,40.94706083616149,0.4390202324150978,486.0,904.0
91,13.0,120,34.63436201688351,43.93789340325922,0.4370650293988092,429.0,985.0
91,13.0,130,36.96689924789038,46.40409906256407,0.4357755040438343,392.0,1070.0
91,13.0,140,39.12983485500816,48.31392829618368,0.4351874771329047,371.0,1160.0
91,14.0,30,7.081976153001456,12.463373655956328,0.4948863981208902,3000.0,128.0
91,14.0,40,10.536692451301956,15.97397573197041,0.4675968447679702,2303.0,227.0
91,14.0,50,14.154673903711762,19.044195120285178,0.4598971058696508,1858.0,344.0
91,14.0,60,17.76981134779141,22.519573964587224,0.4556296191134384,1439.0,464.0
91,14.0,70,21.273405684946304,26.4911142659572,0.4517708110320107,1093.0,579.0
91,14.0,80,24.617932726664584,30.722398901789376,0.4479459371723164,838.0,685.0
91,14.0,90,27.78016186673126,34.91415220978837,0.4443371026469008,661.0,782.0
91,14.0,100,30.74681960228539,38.81718062384253,0.4411945261710144,542.0,871.0
91,14.0,110,33.512211997808684,42.26071232696587,0.4386980999677337,464.0,958.0
91,14.0,120,36.07808232162663,45.1416679258537,0.4369508295176902,415.0,1047.0
91,14.0,130,38.45279441894635,47.4036349532866,0.4360073051896502,385.0,1140.0
91,15.0,30,7.405981268034769,12.60244773856648,0.4951588245481362,3109.0,142.0
91,15.0,40,11.050305039610327,16.034402752076318,0.4696072712446706,2383.0,249.0
91,15.0,50,14.84918328435674,19.23343998868757,0.4615540510150814,1873.0,372.0
91,15.0,60,18.615700597572182,22.974399984710743,0.4565967555639696,1413.0,498.0
91,15.0,70,22.2480314982688,27.24002021766547,0.452153543358014,1053.0,617.0
91,15.0,80,25.70349075193689,31.716415583734623,0.4479158339864484,799.0,727.0
91,15.0,90,28.959630159634013,36.062016251640415,0.4440873303339547,629.0,826.0
91,15.0,100,32.003247197139984,40.01236838253602,0.440912137414102,518.0,920.0
91,15.0,110,34.82984181797497,43.39619893307719,0.4385513820517498,448.0,1013.0
91,15.0,120,37.44369583013055,46.114824466141,0.4370920726789363,406.0,1110.0
91,16.0,30,7.7210654402358045,12.678411179091956,0.4961537810373219,3228.0,156.0
91,16.0,40,11.548878866739994,16.055509886959445,0.4716588331530817,2456.0,270.0
91,16.0,50,15.514946651139155,19.40622972944572,0.4630433533550951,1881.0,399.0
91,16.0,60,19.420375076811982,23.41445825407424,0.4574160645512917,1386.0,530.0
91,16.0,70,23.17142774511412,27.956506243666308,0.4524470059252871,1016.0,654.0
91,16.0,80,26.72909224202336,32.64643724635449,0.4478652049329281,765.0,767.0
91,16.0,90,30.070967817978588,37.10616462811406,0.4438892148362788,602.0,870.0
91,16.0,100,33.183957587151745,41.06028356208214,0.4407523810619341,500.0,968.0
91,16.0,110,36.0652017081689,44.33882714382195,0.4385971944877344,437.0,1068.0
91,16.0,120,38.72205758650416,46.84739402322765,0.437498292353242,402.0,1174.0
91,17.0,30,8.031752439662311,12.702148423179604,0.4976922729252928,3355.0,169.0
91,17.0,40,12.037380342600237,16.047484864152832,0.4736896204237549,2526.0,291.0
91,17.0,50,16.159511473182068,19.5681413365149,0.4643917897156518,1886.0,425.0
91,17.0,60,20.194305955610503,23.842964153735657,0.4581265723180466,1358.0,561.0
91,17.0,70,24.056482819188098,28.6440483394124,0.4526842806347015,982.0,689.0
91,17.0,80,27.709564353051658,33.51792614999679,0.4478192698723396,735.0,805.0
91,17.0,90,31.130697695572977,38.05487260685669,0.4437603473781731,580.0,912.0
91,17.0,100,34.307105077640834,41.97184051835185,0.4407270160493939,485.0,1016.0
91,17.0,110,37.23810104523756,45.10115372782161,0.4388446385097012,430.0,1123.0
92,2.0,70,7.0,12.2,0.482,1770.0,70.0
92,2.0,80,8.2,14.1,0.474,1466.0,88.0
92,2.0,90,9.4,16.0,0.467,1218.0,107.0
92,2.0,100,10.5,17.9,0.46,1021.0,125.0
92,2.0,110,11.7,19.9,0.454,863.0,142.0
92,2.0,120,12.7,21.8,0.449,735.0,156.0
92,2.0,130,13.7,23.7,0.444,631.0,169.0
92,2.0,140,14.7,25.5,0.439,545.0,181.0
92,2.0,150,15.7,27.4,0.434,474.0,190.0
92,2.0,160,16.6,29.2,0.43,415.0,198.0
92,2.0,170,17.4,31.0,0.427,365.0,205.0
92,2.0,180,18.3,32.7,0.423,324.0,210.0
92,2.0,190,19.1,34.4,0.42,288.0,214.0
92,2.0,200,19.8,36.0,0.417,258.0,217.0
92,2.0,210,20.6,37.6,0.414,232.0,219.0
92,2.0,220,21.3,39.1,0.411,209.0,220.0
92,2.0,230,21.9,40.6,0.409,190.0,221.0
92,2.0,240,22.6,42.1,0.406,173.0,221.0
92,2.0,250,23.2,43.5,0.404,158.0,220.0
92,3.0,60,8.0,12.8,0.482,1778.0,88.0
92,3.0,70,9.6,15.2,0.472,1416.0,117.0
92,3.0,80,11.2,17.6,0.464,1142.0,145.0
92,3.0,90,12.7,20.0,0.456,932.0,170.0
92,3.0,100,14.2,22.4,0.449,770.0,194.0
92,3.0,110,15.6,24.9,0.442,642.0,214.0
92,3.0,120,16.9,27.3,0.436,541.0,232.0
92,3.0,130,18.1,29.7,0.431,460.0,248.0
92,3.0,140,19.3,32.0,0.425,394.0,261.0
92,3.0,150,20.4,34.3,0.421,341.0,271.0
92,3.0,160,21.5,36.6,0.417,297.0,279.0
92,3.0,170,22.5,38.8,0.413,260.0,286.0
92,3.0,180,23.5,40.9,0.409,230.0,290.0
92,3.0,190,24.4,43.0,0.406,204.0,294.0
92,3.0,200,25.3,45.0,0.402,183.0,295.0
92,3.0,210,26.1,46.9,0.4,164.0,296.0
92,3.0,220,26.9,48.7,0.397,149.0,296.0
92,3.0,230,27.6,50.5,0.395,135.0,295.0
92,3.0,240,28.4,52.2,0.392,124.0,294.0
92,3.0,250,29.0,53.8,0.39,113.0,292.0
92,4.0,50,8.3,12.5,0.485,1925.0,95.0
92,4.0,60,10.4,15.2,0.474,1485.0,133.0
92,4.0,70,12.4,18.0,0.464,1167.0,170.0
92,4.0,80,14.2,20.7,0.455,932.0,204.0
92,4.0,90,16.0,23.5,0.447,755.0,235.0
92,4.0,100,17.6,26.3,0.44,621.0,263.0
92,4.0,110,19.2,29.2,0.433,517.0,287.0
92,4.0,120,20.7,31.9,0.427,435.0,307.0
92,4.0,130,22.0,34.7,0.421,371.0,324.0
92,4.0,140,23.3,37.3,0.416,319.0,338.0
92,4.0,150,24.5,39.9,0.411,277.0,349.0
92,4.0,160,25.7,42.4,0.407,243.0,358.0
92,4.0,170,26.7,44.8,0.403,214.0,364.0
92,4.0,180,27.7,47.1,0.4,191.0,369.0
92,4.0,190,28.7,49.3,0.397,171.0,372.0
92,4.0,200,29.6,51.4,0.394,155.0,373.0
92,4.0,210,30.4,53.4,0.391,141.0,374.0
92,4.0,220,31.2,55.3,0.389,129.0,374.0
92,4.0,230,31.9,57.1,0.386,118.0,373.0
92,4.0,240,32.6,58.8,0.384,109.0,371.0
92,4.0,250,33.2,60.4,0.383,101.0,369.0
92,5.0,40,7.9,11.4,0.492,2222.0,89.0
92,5.0,50,10.5,14.4,0.479,1655.0,136.0
92,5.0,60,12.9,17.5,0.467,1264.0,183.0
92,5.0,70,15.1,20.5,0.457,987.0,226.0
92,5.0,80,17.2,23.6,0.448,786.0,266.0
92,5.0,90,19.2,26.8,0.44,638.0,302.0
92,5.0,100,21.0,29.9,0.432,526.0,334.0
92,5.0,110,22.6,32.9,0.425,440.0,360.0
92,5.0,120,24.1,35.9,0.419,373.0,383.0
92,5.0,130,25.6,38.8,0.414,321.0,402.0
92,5.0,140,26.9,41.6,0.409,279.0,417.0
92,5.0,150,28.1,44.3,0.405,245.0,429.0
92,5.0,160,29.2,46.8,0.401,217.0,438.0
92,5.0,170,30.3,49.2,0.397,195.0,445.0
92,5.0,180,31.2,51.5,0.394,176.0,450.0
92,5.0,190,32.1,53.6,0.391,160.0,454.0
92,5.0,200,33.0,55.6,0.389,147.0,456.0
92,5.0,210,33.7,57.5,0.386,135.0,457.0
92,5.0,220,34.4,59.2,0.384,125.0,458.0
92,5.0,230,35.1,60.9,0.382,117.0,458.0
92,5.0,240,35.7,62.4,0.381,110.0,457.0
92,5.0,250,36.3,63.9,0.379,104.0,456.0
92,6.0,30,6.9,9.9,0.501,2698.0,72.0
92,6.0,40,9.9,13.1,0.487,1951.0,126.0
92,6.0,50,12.8,16.3,0.473,1439.0,183.0
92,6.0,60,15.5,19.7,0.461,1094.0,238.0
92,6.0,70,18.0,23.0,0.451,853.0,288.0
92,6.0,80,20.2,26.4,0.441,682.0,334.0
92,6.0,90,22.3,29.8,0.433,556.0,374.0
92,6.0,100,24.1,33.1,0.426,463.0,408.0
92,6.0,110,25.8,36.2,0.419,391.0,437.0
92,6.0,120,27.4,39.3,0.414,336.0,462.0
92,6.0,130,28.8,42.2,0.409,293.0,482.0
92,6.0,140,30.1,44.9,0.404,258.0,498.0
92,6.0,150,31.2,47.5,0.4,230.0,511.0
92,6.0,160,32.3,49.9,0.397,208.0,521.0
92,6.0,170,33.3,52.2,0.394,189.0,529.0
92,6.0,180,34.1,54.2,0.391,174.0,535.0
92,6.0,190,34.9,56.2,0.388,161.0,540.0
92,6.0,200,35.7,58.0,0.386,150.0,544.0
92,6.0,210,36.3,59.6,0.384,140.0,546.0
92,6.0,220,36.9,61.1,0.382,132.0,548.0
92,6.0,230,37.5,62.5,0.381,125.0,549.0
92,6.0,240,38.0,63.8,0.379,119.0,550.0
92,6.0,250,38.4,64.9,0.378,114.0,550.0
92,7.0,30,8.4,11.1,0.497,2455.0,99.0
92,7.0,40,12.0,14.7,0.481,1726.0,169.0
92,7.0,50,15.3,18.3,0.467,1265.0,236.0
92,7.0,60,18.2,21.9,0.455,961.0,299.0
92,7.0,70,20.8,25.5,0.445,753.0,356.0
92,7.0,80,23.2,29.1,0.435,606.0,406.0
92,7.0,90,25.3,32.5,0.428,500.0,450.0
92,7.0,100,27.2,35.9,0.421,421.0,487.0
92,7.0,110,28.8,39.1,0.415,361.0,518.0
92,7.0,120,30.3,42.1,0.409,315.0,543.0
92,7.0,130,31.7,44.8,0.405,279.0,565.0
92,7.0,140,32.9,47.4,0.401,250.0,582.0
92,7.0,150,33.9,49.8,0.397,227.0,596.0
92,7.0,160,34.9,52.0,0.394,208.0,607.0
92,7.0,170,35.8,53.9,0.392,193.0,616.0
92,7.0,180,36.5,55.7,0.389,180.0,623.0
92,7.0,190,37.2,57.4,0.387,169.0,629.0
92,7.0,200,37.8,58.9,0.385,160.0,634.0
92,7.0,210,38.4,60.2,0.384,152.0,638.0
92,7.0,220,38.8,61.4,0.382,146.0,641.0
92,7.0,230,39.3,62.5,0.381,140.0,643.0
92,7.0,240,39.7,63.5,0.38,135.0,645.0
92,7.0,250,40.0,64.4,0.379,131.0,646.0
92,8.0,30,10.2,12.5,0.492,2209.0,135.0
92,8.0,40,14.2,16.3,0.475,1540.0,218.0
92,8.0,50,17.8,20.2,0.461,1126.0,295.0
92,8.0,60,20.9,24.0,0.449,858.0,366.0
92,8.0,70,23.7,27.9,0.439,678.0,429.0
92,8.0,80,26.1,31.6,0.43,551.0,484.0
92,8.0,90,28.2,35.1,0.423,460.0,530.0
92,8.0,100,30.0,38.4,0.416,393.0,569.0
92,8.0,110,31.6,41.5,0.411,343.0,602.0
92,8.0,120,33.0,44.3,0.406,304.0,629.0
92,8.0,130,34.3,46.9,0.402,274.0,651.0
92,8.0,140,35.4,49.2,0.399,250.0,669.0
92,8.0,150,36.3,51.3,0.396,230.0,683.0
92,8.0,160,37.2,53.1,0.393,215.0,695.0
92,8.0,170,37.9,54.8,0.391,202.0,705.0
92,8.0,180,38.5,56.3,0.389,191.0,713.0
92,8.0,190,39.1,57.6,0.387,182.0,720.0
92,8.0,200,39.6,58.8,0.386,175.0,725.0
92,8.0,210,40.0,59.8,0.385,169.0,729.0
92,9.0,20,7.0,9.5,0.507,3094.0,78.0
92,9.0,30,12.1,13.8,0.486,2002.0,177.0
92,9.0,40,16.5,18.0,0.47,1387.0,273.0
92,9.0,50,20.3,22.1,0.456,1016.0,361.0
92,9.0,60,23.6,26.2,0.444,779.0,440.0
92,9.0,70,26.4,30.1,0.434,622.0,509.0
92,9.0,80,28.8,33.9,0.426,512.0,567.0
92,9.0,90,30.9,37.4,0.419,434.0,616.0
92,9.0,100,32.7,40.6,0.413,377.0,657.0
92,9.0,110,34.2,43.5,0.408,334.0,690.0
92,9.0,120,35.5,46.0,0.404,301.0,717.0
92,9.0,130,36.6,48.3,0.4,275.0,739.0
92,9.0,140,37.6,50.4,0.397,255.0,758.0
92,9.0,150,38.4,52.2,0.395,239.0,773.0
92,9.0,160,39.1,53.7,0.393,225.0,785.0
92,9.0,170,39.7,55.1,0.391,215.0,795.0
92,10.0,20,8.5,10.6,0.502,2858.0,108.0
92,10.0,30,14.1,15.2,0.481,1828.0,225.0
92,10.0,40,18.8,19.6,0.464,1263.0,334.0
92,10.0,50,22.8,24.0,0.45,929.0,433.0
92,10.0,60,26.2,28.3,0.439,719.0,520.0
92,10.0,70,29.0,32.3,0.429,580.0,594.0
92,10.0,80,31.4,36.1,0.422,485.0,656.0
92,10.0,90,33.4,39.4,0.415,417.0,706.0
92,10.0,100,35.1,42.5,0.41,367.0,748.0
92,10.0,110,36.5,45.1,0.406,330.0,782.0
92,10.0,120,37.7,47.4,0.402,302.0,809.0
92,10.0,130,38.7,49.5,0.399,280.0,831.0
92,10.0,140,39.5,51.2,0.396,263.0,849.0
92,11.0,20,10.0,11.7,0.497,2655.0,142.0
92,11.0,30,16.1,16.6,0.476,1683.0,277.0
92,11.0,40,21.1,21.3,0.459,1164.0,402.0
92,11.0,50,25.2,25.9,0.445,861.0,512.0
92,11.0,60,28.7,30.3,0.434,673.0,606.0
92,11.0,70,31.5,34.4,0.425,550.0,685.0
92,11.0,80,33.8,38.1,0.418,466.0,749.0
92,11.0,90,35.7,41.3,0.412,407.0,802.0
92,11.0,100,37.3,44.1,0.407,364.0,844.0
92,11.0,110,38.6,46.5,0.404,332.0,877.0
92,11.0,120,39.6,48.6,0.401,307.0,904.0
92,12.0,20,11.5,12.8,0.492,2481.0,181.0
92,12.0,30,18.0,18.0,0.471,1564.0,336.0
92,12.0,40,23.3,23.0,0.454,1084.0,476.0
92,12.0,50,27.6,27.8,0.441,808.0,597.0
92,12.0,60,31.0,32.3,0.43,639.0,699.0
92,12.0,70,33.8,36.4,0.422,529.0,782.0
92,12.0,80,36.0,39.9,0.415,454.0,849.0
92,12.0,90,37.8,43.0,0.41,402.0,902.0
92,12.0,100,39.3,45.6,0.405,364.0,944.0
93,2.0,100,7.2,12.5,0.53,3358.0,159.0
93,2.0,110,7.8,13.4,0.52,3032.0,175.0
93,2.0,120,8.4,14.3,0.511,2760.0,189.0
93,2.0,130,8.9,15.0,0.504,2533.0,202.0
93,2.0,140,9.4,15.8,0.498,2342.0,214.0
93,2.0,150,9.8,16.5,0.493,2179.0,224.0
93,2.0,160,10.2,17.1,0.489,2040.0,233.0
93,2.0,170,10.6,17.7,0.485,1920.0,242.0
93,2.0,180,10.9,18.2,0.482,1816.0,249.0
93,2.0,190,11.2,18.7,0.479,1726.0,256.0
93,2.0,200,11.5,19.2,0.476,1648.0,261.0
93,2.0,210,11.8,19.6,0.474,1579.0,267.0
93,2.0,220,12.0,20.0,0.472,1519.0,271.0
93,2.0,230,12.2,20.4,0.471,1465.0,276.0
93,2.0,240,12.4,20.7,0.469,1418.0,279.0
93,2.0,250,12.6,21.0,0.468,1376.0,283.0
93,3.0,70,7.4,12.2,0.527,3499.0,158.0
93,3.0,80,8.4,13.6,0.511,2972.0,185.0
93,3.0,90,9.4,14.9,0.499,2563.0,209.0
93,3.0,100,10.2,16.2,0.489,2240.0,230.0
93,3.0,110,11.0,17.4,0.482,1983.0,249.0
93,3.0,120,11.7,18.5,0.475,1774.0,265.0
93,3.0,130,12.4,19.5,0.47,1604.0,279.0
93,3.0,140,13.0,20.5,0.466,1463.0,291.0
93,3.0,150,13.5,21.4,0.462,1346.0,302.0
93,3.0,160,14.0,22.2,0.459,1248.0,311.0
93,3.0,170,14.4,23.0,0.457,1165.0,318.0
93,3.0,180,14.9,23.7,0.454,1094.0,325.0
93,3.0,190,15.2,24.3,0.452,1034.0,331.0
93,3.0,200,15.6,24.9,0.45,982.0,336.0
93,3.0,210,15.9,25.5,0.449,937.0,340.0
93,3.0,220,16.2,26.0,0.447,898.0,344.0
93,3.0,230,16.4,26.4,0.446,864.0,347.0
93,3.0,240,16.6,26.8,0.445,834.0,349.0
93,3.0,250,16.9,27.2,0.444,808.0,352.0
93,4.0,60,8.5,12.9,0.51,3178.0,180.0
93,4.0,70,9.9,14.7,0.493,2580.0,215.0
93,4.0,80,11.2,16.5,0.48,2138.0,246.0
93,4.0,90,12.4,18.2,0.471,1806.0,273.0
93,4.0,100,13.4,19.8,0.464,1550.0,297.0
93,4.0,110,14.4,21.3,0.458,1352.0,317.0
93,4.0,120,15.2,22.7,0.453,1194.0,334.0
93,4.0,130,16.0,24.0,0.449,1068.0,347.0
93,4.0,140,16.7,25.2,0.446,966.0,359.0
93,4.0,150,17.3,26.3,0.443,883.0,369.0
93,4.0,160,17.9,27.3,0.441,814.0,376.0
93,4.0,170,18.4,28.3,0.439,756.0,383.0
93,4.0,180,18.9,29.1,0.437,708.0,388.0
93,4.0,190,19.3,29.9,0.435,667.0,393.0
93,4.0,200,19.7,30.6,0.434,632.0,396.0
93,4.0,210,20.0,31.2,0.432,602.0,399.0
93,4.0,220,20.3,31.8,0.431,577.0,401.0
93,4.0,230,20.6,32.3,0.43,555.0,403.0
93,4.0,240,20.8,32.8,0.43,535.0,405.0
93,4.0,250,21.1,33.2,0.429,519.0,406.0
93,5.0,40,7.1,10.3,0.533,4271.0,134.0
93,5.0,50,9.1,12.6,0.502,3191.0,183.0
93,5.0,60,11.0,14.9,0.483,2460.0,229.0
93,5.0,70,12.7,17.2,0.47,1950.0,270.0
93,5.0,80,14.2,19.4,0.46,1585.0,306.0
93,5.0,90,15.6,21.5,0.452,1317.0,336.0
93,5.0,100,16.8,23.4,0.447,1117.0,361.0
93,5.0,110,17.9,25.2,0.442,964.0,382.0
93,5.0,120,18.9,26.9,0.438,845.0,399.0
93,5.0,130,19.8,28.5,0.435,751.0,412.0
93,5.0,140,20.6,29.9,0.432,676.0,423.0
93,5.0,150,21.3,31.2,0.429,616.0,431.0
93,5.0,160,21.9,32.4,0.427,567.0,438.0
93,5.0,170,22.5,33.5,0.426,526.0,443.0
93,5.0,180,23.0,34.4,0.424,492.0,447.0
93,5.0,190,23.4,35.3,0.423,464.0,450.0
93,5.0,200,23.8,36.1,0.422,440.0,452.0
93,5.0,210,24.2,36.8,0.421,419.0,454.0
93,5.0,220,24.5,37.4,0.42,402.0,455.0
93,5.0,230,24.8,38.0,0.419,387.0,456.0
93,5.0,240,25.1,38.5,0.418,374.0,457.0
93,5.0,250,25.3,39.0,0.418,363.0,457.0
93,6.0,40,9.0,11.4,0.505,3597.0,167.0
93,6.0,50,11.5,14.1,0.48,2614.0,225.0
93,6.0,60,13.7,16.8,0.464,1971.0,278.0
93,6.0,70,15.7,19.5,0.454,1536.0,325.0
93,6.0,80,17.4,22.1,0.445,1232.0,365.0
93,6.0,90,19.0,24.5,0.439,1014.0,399.0
93,6.0,100,20.4,26.8,0.434,853.0,426.0
93,6.0,110,21.6,29.0,0.43,732.0,448.0
93,6.0,120,22.7,30.9,0.427,640.0,465.0
93,6.0,130,23.7,32.7,0.424,568.0,479.0
93,6.0,140,24.5,34.3,0.421,511.0,489.0
93,6.0,150,25.3,35.8,0.419,466.0,497.0
93,6.0,160,26.0,37.1,0.418,429.0,503.0
93,6.0,170,26.5,38.3,0.416,399.0,507.0
93,6.0,180,27.1,39.3,0.415,374.0,510.0
93,6.0,190,27.5,40.3,0.414,353.0,512.0
93,6.0,200,28.0,41.1,0.413,336.0,514.0
93,6.0,210,28.3,41.8,0.412,321.0,515.0
93,6.0,220,28.6,42.5,0.412,309.0,516.0
93,6.0,230,28.9,43.1,0.411,298.0,516.0
93,6.0,240,29.2,43.6,0.41,289.0,517.0
93,6.0,250,29.4,44.1,0.41,281.0,517.0
93,7.0,40,11.0,12.4,0.485,3124.0,200.0
93,7.0,50,13.9,15.4,0.465,2227.0,267.0
93,7.0,60,16.4,18.5,0.451,1655.0,329.0
93,7.0,70,18.7,21.5,0.442,1276.0,383.0
93,7.0,80,20.6,24.5,0.435,1016.0,429.0
93,7.0,90,22.4,27.3,0.429,833.0,467.0
93,7.0,100,23.9,29.9,0.425,699.0,498.0
93,7.0,110,25.2,32.3,0.421,600.0,522.0
93,7.0,120,26.4,34.4,0.418,525.0,540.0
93,7.0,130,27.5,36.4,0.416,467.0,555.0
93,7.0,140,28.4,38.2,0.414,421.0,565.0
93,7.0,150,29.2,39.7,0.412,385.0,574.0
93,7.0,160,29.9,41.1,0.411,356.0,580.0
93,7.0,170,30.5,42.4,0.409,332.0,584.0
93,7.0,180,31.0,43.5,0.408,312.0,587.0
93,7.0,190,31.5,44.4,0.407,296.0,589.0
93,7.0,200,31.9,45.3,0.407,283.0,591.0
93,7.0,210,32.3,46.0,0.406,272.0,592.0
93,7.0,220,32.6,46.7,0.405,262.0,593.0
93,7.0,230,32.8,47.3,0.405,254.0,593.0
93,7.0,240,33.1,47.8,0.404,247.0,594.0
93,7.0,250,33.3,48.3,0.404,241.0,594.0
93,8.0,40,13.0,13.2,0.471,2818.0,236.0
93,8.0,50,16.2,16.5,0.453,1986.0,314.0
93,8.0,60,19.1,19.9,0.442,1466.0,385.0
93,8.0,70,21.5,23.3,0.434,1126.0,449.0
93,8.0,80,23.7,26.5,0.427,896.0,502.0
93,8.0,90,25.6,29.6,0.422,734.0,546.0
93,8.0,100,27.2,32.4,0.418,618.0,581.0
93,8.0,110,28.7,35.0,0.415,532.0,609.0
93,8.0,120,29.9,37.3,0.413,467.0,631.0
93,8.0,130,31.0,39.4,0.41,417.0,647.0
93,8.0,140,31.9,41.2,0.408,378.0,659.0
93,8.0,150,32.8,42.9,0.407,348.0,669.0
93,8.0,160,33.5,44.3,0.406,323.0,676.0
93,8.0,170,34.1,45.6,0.404,303.0,681.0
93,8.0,180,34.6,46.7,0.404,286.0,685.0
93,8.0,190,35.1,47.7,0.403,273.0,688.0
93,8.0,200,35.5,48.5,0.402,262.0,690.0
93,8.0,210,35.8,49.3,0.401,252.0,692.0
93,8.0,220,36.1,49.9,0.401,245.0,693.0
93,8.0,230,36.4,50.5,0.4,238.0,694.0
93,8.0,240,36.6,51.0,0.4,232.0,695.0
93,8.0,250,36.8,51.4,0.4,228.0,695.0
93,9.0,30,10.7,10.6,0.488,3975.0,185.0
93,9.0,40,14.8,14.0,0.461,2636.0,278.0
93,9.0,50,18.4,17.6,0.445,1851.0,368.0
93,9.0,60,21.5,21.2,0.435,1365.0,452.0
93,9.0,70,24.2,24.8,0.428,1050.0,526.0
93,9.0,80,26.5,28.3,0.422,838.0,589.0
93,9.0,90,28.6,31.5,0.417,690.0,641.0
93,9.0,100,30.3,34.5,0.414,584.0,682.0
93,9.0,110,31.8,37.1,0.411,505.0,715.0
93,9.0,120,33.1,39.5,0.408,446.0,740.0
93,9.0,130,34.2,41.7,0.406,401.0,760.0
93,9.0,140,35.2,43.6,0.404,366.0,775.0
93,9.0,150,36.0,45.2,0.403,338.0,787.0
93,9.0,160,36.7,46.7,0.402,316.0,796.0
93,9.0,170,37.3,47.9,0.401,298.0,803.0
93,9.0,180,37.8,49.0,0.4,283.0,808.0
93,9.0,190,38.3,50.0,0.399,271.0,812.0
93,9.0,200,38.7,50.8,0.399,261.0,816.0
93,9.0,210,39.0,51.5,0.398,253.0,818.0
93,9.0,220,39.3,52.1,0.398,246.0,820.0
93,9.0,230,39.6,52.7,0.397,240.0,822.0
93,9.0,240,39.8,53.1,0.397,235.0,823.0
93,9.0,250,40.0,53.5,0.397,231.0,824.0
93,10.0,30,12.1,11.2,0.478,3840.0,218.0
93,10.0,40,16.5,14.8,0.454,2544.0,326.0
93,10.0,50,20.4,18.5,0.44,1789.0,432.0
93,10.0,60,23.8,22.3,0.43,1324.0,530.0
93,10.0,70,26.6,26.1,0.423,1024.0,616.0
93,10.0,80,29.1,29.7,0.418,822.0,690.0
93,10.0,90,31.2,33.0,0.413,681.0,751.0
93,10.0,100,33.0,36.0,0.41,580.0,800.0
93,10.0,110,34.5,38.7,0.407,506.0,839.0
93,10.0,120,35.9,41.2,0.405,450.0,869.0
93,10.0,130,37.0,43.3,0.403,407.0,894.0
93,10.0,140,38.0,45.2,0.402,373.0,913.0
93,10.0,150,38.8,46.8,0.4,347.0,928.0
93,10.0,160,39.5,48.2,0.399,326.0,939.0
93,10.0,170,40.1,49.5,0.398,309.0,948.0
93,10.0,180,40.6,50.5,0.398,295.0,956.0
93,10.0,190,41.1,51.4,0.397,284.0,961.0
93,10.0,200,41.4,52.2,0.396,275.0,966.0
93,10.0,210,41.8,52.9,0.396,267.0,970.0
93,10.0,220,42.0,53.5,0.395,260.0,973.0
93,10.0,230,42.3,54.0,0.395,255.0,975.0
