tree_type,age,average_height,dbh,trees_per_ha,basal_area
deciduous,10.0,6.0,5.7,3.113,7.9
deciduous,15.0,8.0,8.1,2.035,10.5
deciduous,20.0,9.6,10.2,1.534,12.6
deciduous,25.0,10.8,12.2,1.24,14.6
deciduous,30.0,11.8,14.1,1.048,16.5
deciduous,35.0,12.6,15.9,913.0,18.2
deciduous,40.0,13.3,17.7,812.0,19.9
deciduous,45.0,13.8,19.3,734.0,21.5
deciduous,50.0,14.3,20.9,672.0,23.0
deciduous,55.0,14.7,22.4,621.0,24.5
deciduous,60.0,15.0,23.9,578.0,26.0
deciduous,65.0,15.3,25.4,541.0,27.4
deciduous,70.0,15.6,26.8,509.0,28.8
deciduous,10.0,11.2,10.5,1478.0,11.9
deciduous,15.0,15.7,15.4,843.0,14.9
deciduous,20.0,19.2,19.5,602.0,17.3
deciduous,25.0,21.8,23.0,479.0,19.3
deciduous,30.0,23.9,26.0,403.0,21.0
deciduous,35.0,25.5,28.8,347.0,22.4
deciduous,40.0,26.7,31.3,306.0,23.6
deciduous,45.0,27.7,33.5,274.0,24.5
deciduous,50.0,28.3,35.3,253.0,25.3
deciduous,55.0,28.7,36.9,236.0,25.8
deciduous,60.0,29.0,38.3,221.0,26.2
deciduous,65.0,29.2,39.7,207.0,26.4
deciduous,70.0,29.3,41.0,195.0,26.6
deciduous,75.0,29.4,42.3,184.0,26.8
deciduous,80.0,29.5,43.6,174.0,26.9
deciduous,10.0,8.6,8.1,2045.0,9.8
deciduous,15.0,12.4,12.1,1128.0,12.6
deciduous,20.0,15.4,15.6,794.0,14.8
deciduous,25.0,17.8,18.8,607.0,16.7
deciduous,30.0,19.7,21.5,500.0,18.2
deciduous,35.0,21.3,24.0,425.0,19.4
deciduous,40.0,22.4,26.2,374.0,20.4
deciduous,45.0,23.3,28.2,332.0,21.2
deciduous,50.0,24.0,29.8,304.0,21.9
deciduous,55.0,24.4,31.3,279.0,22.3
deciduous,60.0,24.6,32.5,262.0,22.7
deciduous,65.0,24.8,33.7,246.0,22.9
deciduous,70.0,24.9,34.8,231.0,23.0
deciduous,75.0,24.9,35.9,218.0,23.1
deciduous,80.0,25.0,37.0,205.0,23.2
deciduous,10.0,6.6,6.2,2783.0,8.1
deciduous,15.0,9.7,9.5,1537.0,10.7
deciduous,20.0,12.3,12.5,1027.0,12.7
deciduous,25.0,14.5,15.3,776.0,14.4
deciduous,30.0,16.3,17.7,625.0,15.7
deciduous,35.0,17.7,20.0,522.0,16.8
deciduous,40.0,18.8,22.0,450.0,17.7
deciduous,45.0,19.7,23.8,396.0,18.4
deciduous,50.0,20.3,25.2,362.0,18.9
deciduous,55.0,20.7,26.5,332.0,19.3
deciduous,60.0,20.9,27.5,312.0,19.6
deciduous,65.0,21.0,28.5,292.0,19.7
deciduous,70.0,21.1,29.5,273.0,19.8
deciduous,75.0,21.1,30.4,258.0,19.9
deciduous,80.0,21.1,31.3,243.0,20.0
deciduous,10.0,5.0,4.7,4733.0,6.7
deciduous,15.0,7.6,7.4,2095.0,9.0
deciduous,20.0,9.9,10.0,1339.0,10.9
deciduous,25.0,11.8,12.4,988.0,12.4
deciduous,30.0,13.4,14.6,779.0,13.6
deciduous,35.0,14.7,16.7,632.0,14.6
deciduous,40.0,15.8,18.5,538.0,15.3
deciduous,45.0,16.6,20.0,476.0,15.9
deciduous,50.0,17.1,21.3,431.0,16.4
deciduous,55.0,17.5,22.5,391.0,16.7
deciduous,60.0,17.7,23.4,365.0,17.0
deciduous,65.0,17.8,24.2,344.0,17.1
deciduous,70.0,17.8,25.0,324.0,17.1
deciduous,75.0,17.9,25.7,305.0,17.2
deciduous,80.0,17.9,26.4,289.0,17.3
deciduous,15.0,5.9,5.8,2798.0,7.6
deciduous,20.0,7.9,8.0,1725.0,9.3
deciduous,25.0,9.6,10.1,1235.0,10.7
deciduous,30.0,11.1,12.1,936.0,11.7
deciduous,35.0,12.3,13.9,768.0,12.6
deciduous,40.0,13.2,15.5,651.0,13.2
deciduous,45.0,14.0,16.9,564.0,13.8
deciduous,50.0,14.5,18.0,509.0,14.2
deciduous,55.0,14.8,19.1,459.0,14.5
deciduous,60.0,15.0,19.8,431.0,14.7
deciduous,65.0,15.1,20.5,405.0,14.8
deciduous,70.0,15.1,21.2,379.0,14.8
deciduous,75.0,15.1,21.8,357.0,14.9
deciduous,80.0,15.1,22.4,337.0,14.9
deciduous,20.0,6.3,6.4,2277.0,7.9
deciduous,25.0,7.8,8.2,1557.0,9.2
deciduous,30.0,9.2,9.9,1157.0,10.2
deciduous,35.0,10.2,11.5,943.0,10.9
deciduous,40.0,11.1,13.0,771.0,11.5
deciduous,45.0,11.8,14.2,672.0,11.9
deciduous,50.0,12.2,15.2,606.0,12.3
deciduous,55.0,12.6,16.1,543.0,12.5
deciduous,60.0,12.7,16.8,506.0,12.7
deciduous,65.0,12.8,17.4,473.0,12.8
deciduous,70.0,12.8,17.9,445.0,12.8
deciduous,75.0,12.8,18.4,421.0,12.8
deciduous,80.0,12.8,18.9,398.0,12.8
deciduous,10.0,6.0,8.0,3300.0,15.83
deciduous,15.0,9.9,11.4,2291.0,22.4
deciduous,20.0,13.3,14.4,1859.0,28.03
deciduous,25.0,16.2,17.3,1506.0,32.79
deciduous,30.0,18.6,20.0,1231.0,36.2
deciduous,35.0,20.6,22.3,1047.0,39.14
deciduous,40.0,22.0,24.6,878.0,41.25
deciduous,45.0,23.2,26.7,767.0,42.94
deciduous,50.0,24.1,28.6,676.0,43.99
deciduous,55.0,24.3,30.4,602.0,44.98
deciduous,60.0,25.1,32.3,535.0,45.6
deciduous,65.0,25.6,33.9,487.0,46.12
deciduous,70.0,25.8,35.5,445.0,46.64
deciduous,75.0,26.3,36.9,413.0,47.16
deciduous,80.0,26.4,38.2,386.0,47.42
deciduous,85.0,26.7,39.4,349.0,47.79
deciduous,90.0,26.9,40.6,343.0,48.21
deciduous,95.0,27.1,41.7,325.0,48.36
deciduous,100.0,27.2,42.9,314.0,48.52
deciduous,10.0,4.3,6.3,3833.0,12.6
deciduous,15.0,7.5,9.2,2883.0,18.35
deciduous,20.0,10.6,11.7,2194.0,23.37
deciduous,25.0,13.3,14.0,1983.0,27.7
deciduous,30.0,15.5,16.2,1647.0,31.02
deciduous,35.0,17.3,18.1,1346.0,33.7
deciduous,40.0,18.6,20.0,1169.0,35.64
deciduous,45.0,19.6,21.6,1047.0,37.15
deciduous,50.0,20.3,23.2,917.0,38.1
deciduous,55.0,20.6,24.6,820.0,38.91
deciduous,60.0,21.2,26.0,737.0,39.45
deciduous,65.0,21.5,27.2,675.0,39.85
deciduous,70.0,21.8,28.4,621.0,40.25
deciduous,75.0,22.1,29.4,581.0,40.65
deciduous,80.0,22.2,30.4,544.0,40.78
deciduous,85.0,22.3,31.6,504.0,41.05
deciduous,90.0,22.5,32.2,486.0,41.32
deciduous,95.0,22.6,33.0,463.0,41.45
deciduous,100.0,22.7,33.8,442.0,41.58
deciduous,10.0,3.1,5.1,4505.0,10.03
deciduous,15.0,5.8,7.4,3644.0,15.04
deciduous,20.0,8.5,9.5,3069.0,19.49
deciduous,25.0,10.9,11.3,2630.0,23.41
deciduous,30.0,13.0,13.1,2201.0,26.6
deciduous,35.0,14.6,14.7,1879.0,29.01
deciduous,40.0,15.8,16.2,1624.0,30.81
deciduous,45.0,16.8,17.5,1423.0,32.18
deciduous,50.0,17.4,18.8,1246.0,32.99
deciduous,55.0,17.9,19.9,1118.0,33.67
deciduous,60.0,18.1,20.9,1016.0,34.07
deciduous,65.0,18.4,21.8,935.0,34.49
deciduous,70.0,18.6,22.7,864.0,34.74
deciduous,75.0,18.7,23.4,814.0,34.87
deciduous,80.0,18.9,24.2,762.0,35.14
deciduous,85.0,19.0,24.8,726.0,35.27
deciduous,90.0,19.1,25.5,701.0,35.41
deciduous,95.0,19.2,26.1,656.0,35.54
deciduous,100.0,19.3,26.6,631.0,35.67
deciduous,10.0,2.1,4.1,5364.0,8.19
deciduous,15.0,4.4,5.9,4707.0,12.31
deciduous,20.0,6.8,7.7,3953.0,16.26
deciduous,25.0,9.0,9.1,3491.0,19.78
deciduous,30.0,10.8,10.6,2926.0,22.8
deciduous,35.0,12.4,11.9,2522.0,24.97
deciduous,40.0,13.5,13.1,2210.0,26.62
deciduous,45.0,13.7,14.2,1922.0,27.83
deciduous,50.0,14.8,15.2,1696.0,28.57
deciduous,55.0,15.2,16.1,1520.0,29.12
deciduous,60.0,15.5,16.8,1399.0,29.47
deciduous,65.0,15.7,17.5,1292.0,29.8
deciduous,70.0,15.8,18.1,1209.0,29.98
deciduous,75.0,15.9,18.6,1147.0,30.06
deciduous,80.0,16.0,19.3,1066.0,30.22
deciduous,85.0,16.1,19.7,1024.0,30.3
deciduous,90.0,16.2,20.3,964.0,30.34
deciduous,95.0,16.3,20.6,937.0,30.46
deciduous,100.0,16.3,20.9,910.0,30.57
deciduous,10.0,1.4,3.3,6337.0,6.52
deciduous,15.0,3.3,4.7,6092.0,10.08
deciduous,20.0,5.4,6.2,5205.0,13.56
deciduous,25.0,7.4,7.3,4656.0,16.72
deciduous,30.0,9.1,8.6,3864.0,19.54
deciduous,35.0,10.5,9.7,3340.0,21.5
deciduous,40.0,11.5,10.6,3005.0,23.0
deciduous,45.0,12.2,11.5,2608.0,24.08
deciduous,50.0,12.7,12.3,2305.0,24.74
deciduous,55.0,12.9,13.0,2075.0,25.19
deciduous,60.0,13.1,13.5,1929.0,25.49
deciduous,65.0,13.3,14.0,1797.0,25.47
deciduous,70.0,13.4,14.5,1677.0,25.87
deciduous,75.0,13.5,15.0,1612.0,25.91
deciduous,80.0,13.5,15.4,1489.0,25.99
deciduous,85.0,13.6,15.7,1434.0,26.03
deciduous,90.0,13.6,16.1,1364.0,26.05
deciduous,95.0,13.6,16.3,1331.0,26.1
deciduous,100.0,13.6,16.4,1316.0,26.2
deciduous,10.0,0.8,2.7,7368.0,5.19
deciduous,15.0,2.5,3.8,7646.0,8.26
deciduous,20.0,4.2,5.0,6816.0,11.31
deciduous,25.0,6.0,6.0,6146.0,14.13
deciduous,30.0,7.5,6.9,5222.0,16.75
deciduous,35.0,8.8,7.8,4433.0,18.51
deciduous,40.0,9.7,8.6,4060.0,19.87
deciduous,45.0,10.4,9.3,3552.0,20.83
deciduous,50.0,10.8,9.9,3104.0,21.43
deciduous,55.0,10.9,10.4,2830.0,21.79
deciduous,60.0,11.1,10.8,2682.0,22.05
deciduous,65.0,11.2,11.2,2498.0,22.01
deciduous,70.0,11.3,11.5,2331.0,22.33
deciduous,75.0,11.3,11.8,2256.0,22.34
deciduous,80.0,11.4,12.2,2113.0,22.35
deciduous,85.0,11.4,12.5,2013.0,22.36
deciduous,90.0,11.4,12.7,1951.0,22.37
deciduous,95.0,11.4,12.8,1892.0,22.38
deciduous,100.0,11.4,12.9,1793.0,22.4
deciduous,10.0,6.9,6.0,4881.0,13.6
deciduous,15.0,10.9,9.7,2250.0,16.6
deciduous,20.0,14.4,13.3,1369.0,18.9
deciduous,25.0,17.2,16.5,970.0,20.7
deciduous,30.0,19.7,19.4,746.0,22.1
deciduous,35.0,21.8,22.2,603.0,23.4
deciduous,40.0,23.6,24.9,504.0,24.5
deciduous,45.0,25.3,27.4,431.0,25.5
deciduous,50.0,26.8,29.9,376.0,26.4
deciduous,55.0,28.1,32.3,332.0,27.3
deciduous,60.0,29.4,34.7,297.0,28.1
deciduous,65.0,30.4,36.9,269.0,28.8
deciduous,70.0,31.4,39.2,245.0,29.5
deciduous,75.0,32.3,41.3,225.0,30.1
deciduous,80.0,33.1,43.3,209.0,30.8
deciduous,85.0,33.7,45.3,194.0,31.3
deciduous,90.0,34.3,47.2,182.0,31.9
deciduous,95.0,34.8,49.0,172.0,32.3
deciduous,100.0,35.2,50.7,162.0,32.8
deciduous,105.0,35.5,52.3,155.0,33.2
deciduous,110.0,35.8,53.8,148.0,33.6
deciduous,115.0,36.0,55.3,142.0,34.0
deciduous,120.0,36.0,56.6,137.0,34.3
deciduous,10.0,6.3,5.4,5729.0,13.0
deciduous,15.0,9.8,8.8,2640.0,15.9
deciduous,20.0,13.0,12.0,1607.0,18.1
deciduous,25.0,15.6,14.9,1138.0,19.8
deciduous,30.0,17.8,17.6,876.0,21.2
deciduous,35.0,19.7,20.1,708.0,22.4
deciduous,40.0,21.4,22.5,591.0,23.5
deciduous,45.0,22.9,24.8,506.0,24.5
deciduous,50.0,24.2,27.1,441.0,25.3
deciduous,55.0,25.4,29.2,390.0,26.2
deciduous,60.0,26.5,31.4,349.0,26.9
deciduous,65.0,27.5,33.4,315.0,27.6
deciduous,70.0,28.4,35.4,288.0,28.3
deciduous,75.0,29.2,37.3,264.0,28.9
deciduous,80.0,29.9,39.2,245.0,29.5
deciduous,85.0,30.5,41.0,228.0,30.1
deciduous,90.0,31.0,42.7,214.0,30.6
deciduous,95.0,31.5,44.3,201.0,31.0
deciduous,100.0,31.8,45.8,191.0,31.5
deciduous,105.0,32.1,47.3,181.0,31.9
deciduous,110.0,32.4,48.7,173.0,32.3
deciduous,115.0,32.5,50.0,166.0,32.6
deciduous,120.0,32.6,51.1,160.0,32.9
deciduous,10.0,5.6,4.8,6846.0,12.5
deciduous,15.0,8.8,7.8,3155.0,15.2
deciduous,20.0,11.6,10.7,1920.0,17.3
deciduous,25.0,13.9,13.3,1360.0,18.9
deciduous,30.0,15.9,15.7,1046.0,20.3
deciduous,35.0,17.6,18.0,846.0,21.4
deciduous,40.0,19.1,20.1,706.0,22.4
deciduous,45.0,20.5,22.2,604.0,23.3
deciduous,50.0,21.7,24.2,527.0,24.2
deciduous,55.0,22.7,26.1,466.0,25.0
deciduous,60.0,23.7,28.0,417.0,25.7
deciduous,65.0,24.6,29.9,377.0,26.4
deciduous,70.0,25.4,31.6,344.0,27.0
deciduous,75.0,26.1,33.4,316.0,27.6
deciduous,80.0,26.7,35.0,293.0,28.2
deciduous,85.0,27.3,36.6,273.0,28.7
deciduous,90.0,27.7,38.1,255.0,29.2
deciduous,95.0,28.1,39.6,241.0,29.6
deciduous,100.0,28.5,41.0,228.0,30.1
deciduous,105.0,28.7,42.3,217.0,30.4
deciduous,110.0,28.9,43.5,207.0,30.8
deciduous,115.0,29.1,44.7,199.0,31.1
deciduous,120.0,29.1,45.7,191.0,31.4
deciduous,10.0,4.9,4.2,8367.0,11.8
deciduous,15.0,7.8,6.9,3856.0,14.5
deciduous,20.0,10.2,9.4,2346.0,16.4
deciduous,25.0,12.3,11.7,1663.0,18.0
deciduous,30.0,14.0,13.8,1279.0,19.2
deciduous,35.0,15.5,15.8,1034.0,20.3
deciduous,40.0,16.8,17.7,863.0,21.3
deciduous,45.0,18.0,19.5,739.0,22.2
deciduous,50.0,19.1,21.3,644.0,23.0
deciduous,55.0,20.0,23.0,569.0,23.7
deciduous,60.0,20.9,24.7,509.0,24.4
deciduous,65.0,21.7,26.3,460.0,25.1
deciduous,70.0,22.4,27.9,420.0,25.7
deciduous,75.0,23.0,29.4,386.0,26.2
deciduous,80.0,23.5,30.9,358.0,26.7
deciduous,85.0,24.0,32.3,333.0,27.2
deciduous,90.0,24.4,33.6,312.0,27.7
deciduous,95.0,24.8,34.9,294.0,28.1
deciduous,100.0,25.1,36.1,279.0,28.5
deciduous,105.0,25.3,37.3,265.0,28.9
deciduous,110.0,25.5,38.4,253.0,29.2
deciduous,115.0,25.6,39.4,243.0,29.6
deciduous,120.0,25.7,40.3,234.0,29.9
deciduous,10.0,4.3,3.7,10527.0,11.1
deciduous,15.0,6.7,6.0,4852.0,13.6
deciduous,20.0,8.9,8.2,2952.0,15.5
deciduous,25.0,10.6,10.2,2092.0,16.9
deciduous,30.0,12.1,12.0,1609.0,18.1
deciduous,35.0,13.4,13.7,1300.0,19.1
deciduous,40.0,14.6,15.3,1086.0,20.1
deciduous,45.0,15.6,16.9,929.0,20.9
deciduous,50.0,16.5,18.4,810.0,21.6
deciduous,55.0,17.3,19.9,716.0,22.3
deciduous,60.0,18.1,21.4,641.0,23.0
deciduous,65.0,18.8,22.8,579.0,23.6
deciduous,70.0,19.4,24.1,528.0,24.2
deciduous,75.0,19.9,25.4,486.0,24.7
deciduous,80.0,20.4,26.7,450.0,25.2
deciduous,85.0,20.8,27.9,419.0,25.7
deciduous,90.0,21.2,29.1,393.0,26.1
deciduous,95.0,21.5,30.2,370.0,26.5
deciduous,100.0,21.7,31.3,350.0,26.9
deciduous,105.0,21.9,32.3,333.0,27.2
deciduous,110.0,22.1,33.2,319.0,27.6
deciduous,115.0,22.2,34.1,306.0,27.9
deciduous,120.0,22.2,34.9,294.0,28.1
deciduous,10.0,3.6,3.1,13771.0,10.4
deciduous,15.0,5.7,5.0,6347.0,12.7
deciduous,20.0,7.5,6.9,3862.0,14.4
deciduous,25.0,9.0,8.6,2737.0,15.8
deciduous,30.0,10.2,10.1,2105.0,16.9
deciduous,35.0,11.3,11.6,1701.0,17.9
deciduous,40.0,12.3,12.9,1421.0,18.7
deciduous,45.0,13.2,14.3,1216.0,19.5
deciduous,50.0,13.9,15.6,1059.0,20.2
deciduous,55.0,14.6,16.8,937.0,20.8
deciduous,60.0,15.3,18.1,838.0,21.5
deciduous,65.0,15.8,19.2,758.0,22.0
deciduous,70.0,16.4,20.4,691.0,22.6
deciduous,75.0,16.8,21.5,636.0,23.0
deciduous,80.0,17.2,22.6,588.0,23.5
deciduous,85.0,17.6,23.6,548.0,23.9
deciduous,90.0,17.9,24.6,514.0,24.4
deciduous,95.0,18.1,25.5,484.0,24.7
deciduous,100.0,18.3,26.4,458.0,25.1
deciduous,105.0,18.5,27.2,436.0,25.4
deciduous,110.0,18.6,28.0,417.0,25.7
deciduous,115.0,18.7,28.8,400.0,26.0
deciduous,120.0,18.8,29.4,385.0,26.2
deciduous,5.0,6.8,6.9,2900.0,11.2
deciduous,10.0,12.1,11.4,1600.0,16.3
deciduous,15.0,15.4,14.7,1200.0,20.1
deciduous,20.0,17.8,17.7,960.0,23.3
deciduous,25.0,19.8,20.5,800.0,26.1
deciduous,30.0,21.6,23.0,685.0,28.5
deciduous,35.0,23.1,25.4,600.0,30.4
deciduous,40.0,24.4,27.7,530.0,32.1
deciduous,45.0,25.6,29.9,480.0,33.7
deciduous,50.0,26.6,31.9,440.0,35.1
deciduous,55.0,27.5,33.6,410.0,36.4
deciduous,60.0,28.3,35.2,385.0,37.6
deciduous,65.0,28.9,36.7,365.0,38.6
deciduous,70.0,29.5,37.9,350.0,39.6
deciduous,75.0,30.0,39.0,337.0,40.3
deciduous,80.0,30.4,40.1,325.0,41.0
deciduous,85.0,30.7,41.1,315.0,41.7
deciduous,90.0,31.0,42.0,306.0,42.4
deciduous,95.0,31.2,42.8,298.0,43.0
deciduous,100.0,31.4,43.5,290.0,43.5
deciduous,5.0,5.3,5.8,3430.0,9.5
deciduous,10.0,9.6,9.5,2030.0,14.0
deciduous,15.0,12.6,12.3,1510.0,17.5
deciduous,20.0,15.1,14.6,1190.0,20.5
deciduous,25.0,17.0,17.3,980.0,23.0
deciduous,30.0,18.7,19.6,830.0,25.1
deciduous,35.0,20.1,21.8,720.0,26.8
deciduous,40.0,21.5,24.0,630.0,28.4
deciduous,45.0,22.6,26.0,560.0,29.8
deciduous,50.0,23.5,28.0,505.0,31.1
deciduous,55.0,24.3,29.9,460.0,32.3
deciduous,60.0,25.1,31.6,425.0,33.3
deciduous,65.0,25.7,33.1,397.0,34.2
deciduous,70.0,26.2,34.5,374.0,35.0
deciduous,75.0,26.7,35.7,356.0,35.7
deciduous,80.0,27.1,36.8,341.0,36.3
deciduous,85.0,27.4,37.8,330.0,36.9
deciduous,90.0,27.7,38.6,323.0,37.5
deciduous,95.0,27.9,39.3,315.0,38.1
deciduous,100.0,28.1,40.0,307.0,38.6
deciduous,5.0,4.2,4.7,4100.0,7.7
deciduous,10.0,7.6,7.8,2550.0,11.6
deciduous,15.0,10.4,10.2,1800.0,14.8
deciduous,20.0,12.6,12.5,1420.0,17.5
deciduous,25.0,14.5,14.7,1160.0,19.8
deciduous,30.0,16.2,16.7,980.0,21.6
deciduous,35.0,17.5,18.7,840.0,23.2
deciduous,40.0,18.8,20.6,735.0,24.6
deciduous,45.0,19.8,22.5,650.0,25.9
deciduous,50.0,20.8,24.4,580.0,27.1
deciduous,55.0,21.6,26.1,525.0,28.1
deciduous,60.0,22.3,27.7,480.0,29.0
deciduous,65.0,22.9,29.2,445.0,29.8
deciduous,70.0,23.4,30.6,415.0,30.5
deciduous,75.0,23.8,31.9,390.0,31.1
deciduous,80.0,24.2,33.0,370.0,31.6
deciduous,85.0,24.5,34.0,352.0,32.0
deciduous,90.0,24.8,34.8,340.0,32.4
deciduous,95.0,25.0,35.5,330.0,32.7
deciduous,100.0,25.2,36.2,320.0,33.0
deciduous,5.0,3.2,3.9,4600.0,6.6
deciduous,10.0,6.0,6.4,3100.0,10.0
deciduous,15.0,8.4,8.6,2200.0,12.8
deciduous,20.0,10.6,10.6,1720.0,15.1
deciduous,25.0,12.4,12.5,1400.0,17.1
deciduous,30.0,13.9,14.3,1170.0,18.8
deciduous,35.0,15.3,16.1,1000.0,20.3
deciduous,40.0,16.4,17.8,870.0,21.6
deciduous,45.0,17.4,19.5,765.0,22.8
deciduous,50.0,18.3,21.1,680.0,23.8
deciduous,55.0,19.1,22.7,610.0,24.7
deciduous,60.0,19.7,24.2,555.0,25.5
deciduous,65.0,20.3,25.6,510.0,26.2
deciduous,70.0,20.8,26.8,475.0,26.8
deciduous,75.0,21.3,27.9,445.0,27.3
deciduous,80.0,21.6,29.0,420.0,27.7
deciduous,85.0,21.9,29.9,397.0,28.0
deciduous,90.0,22.2,30.7,380.0,28.3
deciduous,95.0,22.4,31.4,366.0,28.5
deciduous,100.0,22.6,32.0,354.0,28.7
deciduous,5.0,2.4,3.2,5400.0,7.9
deciduous,10.0,4.7,5.2,3800.0,8.0
deciduous,15.0,6.8,7.2,2600.0,10.5
deciduous,20.0,8.8,8.9,2010.0,12.6
deciduous,25.0,10.5,10.6,1630.0,14.4
deciduous,30.0,12.0,12.2,1360.0,16.0
deciduous,35.0,13.3,13.8,1160.0,17.4
deciduous,40.0,14.4,15.3,1010.0,18.6
deciduous,45.0,15.3,16.8,890.0,19.7
deciduous,50.0,16.1,18.3,790.0,20.7
deciduous,55.0,16.8,19.7,705.0,21.5
deciduous,60.0,17.5,21.1,635.0,22.2
deciduous,65.0,18.0,22.5,575.0,22.8
deciduous,70.0,18.5,23.8,525.0,23.3
deciduous,75.0,18.9,24.9,485.0,23.7
deciduous,80.0,19.2,25.9,455.0,24.0
deciduous,85.0,19.6,26.8,431.0,24.3
deciduous,90.0,19.9,27.6,413.0,24.6
deciduous,95.0,20.1,28.3,397.0,24.8
deciduous,100.0,20.2,28.9,383.0,25.0
deciduous,10.0,3.6,4.2,4400.0,6.0
deciduous,15.0,5.5,5.9,3100.0,8.3
deciduous,20.0,7.3,7.5,2280.0,10.2
deciduous,25.0,8.9,9.1,1840.0,11.9
deciduous,30.0,10.3,10.5,1540.0,13.4
deciduous,35.0,11.5,11.9,1320.0,14.7
deciduous,40.0,12.5,13.2,1150.0,15.8
deciduous,45.0,13.4,14.5,1020.0,16.8
deciduous,50.0,14.2,15.7,910.0,17.7
deciduous,55.0,14.9,16.9,820.0,18.4
deciduous,60.0,15.5,18.1,740.0,19.0
deciduous,65.0,16.0,19.3,670.0,19.5
deciduous,70.0,16.4,20.4,610.0,19.9
deciduous,75.0,16.8,21.4,560.0,20.2
deciduous,80.0,17.1,22.4,515.0,20.4
deciduous,85.0,17.5,23.3,490.0,20.6
deciduous,90.0,17.7,24.1,470.0,20.8
deciduous,95.0,17.9,24.8,455.0,21.0
deciduous,100.0,18.1,25.4,440.0,21.2
deciduous,5.0,4.7,5.4,1539.0,3.5
deciduous,10.0,11.6,12.2,778.0,9.1
deciduous,15.0,17.3,19.0,537.0,15.1
deciduous,20.0,21.4,24.5,433.0,20.4
deciduous,25.0,24.2,28.5,381.0,24.3
deciduous,30.0,26.0,31.3,352.0,27.1
deciduous,35.0,27.2,33.2,336.0,29.0
deciduous,40.0,28.0,34.4,326.0,30.3
deciduous,45.0,28.4,35.2,319.0,31.0
deciduous,5.0,4.2,5.0,1654.0,3.2
deciduous,10.0,10.3,10.9,858.0,7.9
deciduous,15.0,15.4,16.6,599.0,13.0
deciduous,20.0,19.1,21.3,487.0,17.4
deciduous,25.0,21.6,24.7,430.0,20.7
deciduous,30.0,23.2,27.1,398.0,22.9
deciduous,35.0,24.3,28.7,379.0,24.4
deciduous,40.0,24.9,29.7,368.0,25.5
deciduous,45.0,25.4,30.4,362.0,26.2
deciduous,5.0,3.7,4.5,1787.0,2.9
deciduous,10.0,9.1,9.6,954.0,6.8
deciduous,15.0,13.5,14.4,675.0,11.0
deciduous,20.0,16.8,18.3,552.0,14.6
deciduous,25.0,19.0,21.2,490.0,17.2
deciduous,30.0,20.4,23.1,455.0,19.1
deciduous,35.0,21.3,24.4,434.0,20.3
deciduous,40.0,21.9,25.3,422.0,21.1
deciduous,45.0,22.3,25.8,414.0,21.6
deciduous,5.0,3.2,4.1,1943.0,2.6
deciduous,10.0,7.8,8.3,1073.0,5.8
deciduous,15.0,11.7,12.3,771.0,9.2
deciduous,20.0,14.5,15.5,636.0,12.0
deciduous,25.0,16.4,17.8,566.0,14.1
deciduous,30.0,17.6,19.4,527.0,15.6
deciduous,35.0,18.4,20.4,504.0,16.5
deciduous,40.0,18.9,21.1,491.0,17.2
deciduous,45.0,19.3,21.6,482.0,17.6
deciduous,5.0,2.7,3.7,2128.0,2.3
deciduous,10.0,6.6,7.1,1223.0,4.9
deciduous,15.0,9.8,10.3,894.0,7.5
deciduous,20.0,12.2,12.9,744.0,9.6
deciduous,25.0,13.8,14.7,666.0,11.2
deciduous,30.0,14.8,15.9,622.0,12.4
deciduous,35.0,15.5,16.7,597.0,13.1
deciduous,40.0,15.9,17.3,581.0,13.6
deciduous,45.0,16.2,17.6,572.0,13.9
deciduous,5.0,2.2,3.3,2352.0,2.0
deciduous,10.0,5.3,6.0,1418.0,4.0
deciduous,15.0,8.0,8.4,1059.0,5.9
deciduous,20.0,9.9,10.4,892.0,7.5
deciduous,25.0,11.2,11.7,803.0,8.7
deciduous,30.0,12.0,12.7,753.0,9.5
deciduous,35.0,12.5,13.3,724.0,10.0
deciduous,5.0,7.5,7.5,3364.0,14.0
deciduous,10.0,15.8,15.7,1065.0,21.0
deciduous,15.0,21.6,22.6,647.0,25.8
deciduous,20.0,25.6,28.1,476.0,29.6
deciduous,25.0,27.9,32.5,393.0,32.6
deciduous,30.0,29.2,35.9,346.0,35.0
deciduous,35.0,29.9,38.4,318.0,36.7
deciduous,40.0,30.2,40.2,300.0,38.0
deciduous,45.0,30.3,41.4,289.0,38.9
deciduous,5.0,5.8,6.3,4154.0,12.8
deciduous,10.0,13.0,13.7,1196.0,18.9
deciduous,15.0,18.6,19.9,718.0,23.1
deciduous,20.0,22.4,25.0,528.0,26.5
deciduous,25.0,24.7,29.0,432.0,29.1
deciduous,30.0,26.0,32.2,375.0,31.2
deciduous,35.0,26.6,34.5,344.0,32.6
deciduous,40.0,26.9,36.2,324.0,33.7
deciduous,45.0,27.0,37.3,312.0,34.6
deciduous,5.0,4.5,5.3,4875.0,11.7
deciduous,10.0,10.7,11.9,1389.0,17.0
deciduous,15.0,16.0,17.6,814.0,20.7
deciduous,20.0,19.6,22.2,600.0,23.6
deciduous,25.0,21.9,25.9,489.0,26.0
deciduous,30.0,23.1,28.8,423.0,27.7
deciduous,35.0,23.7,31.0,385.0,29.0
deciduous,40.0,24.0,32.6,359.0,30.0
deciduous,45.0,24.1,33.6,346.0,30.7
deciduous,10.0,8.8,10.4,1612.0,15.3
